,customer,state,customer_lifetime_value,response,coverage,education,effective_to_date,employment_status,gender,income,location_code,marital_status,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies,policy_type,policy,renew_offer_type,sales_channel,total_claim_amount,vehicle_class,vehicle_size,vehicle_type,month,total_claim_amount_range,income_group
4610,BT49333,Arizona,4260.765808,No,Basic,High School or Below,1/30/11,Employed,M,47746,Rural,Married,106,9.0,4,0.0,1,Personal Auto,Personal L2,Offer2,Agent,246.696768,SUV,Medsize,A,January,0-250,Middle
4611,NN68193,Washington,5391.078171,No,Extended,College,2/20/11,Employed,M,21440,Suburban,Married,135,7.0,19,0.0,1,Personal Auto,Personal L3,Offer3,Agent,972.0,SUV,Medsize,A,February,750-1000,Low
4612,TP87527,California,2392.13114,No,Basic,High School or Below,2/15/11,Unemployed,F,0,Suburban,Divorced,65,11.0,62,0.0,1,Corporate Auto,Corporate L3,Offer1,Branch,361.181122,Four-Door Car,Large,A,February,250-500,Low
4613,EG21289,no data,7764.273102,No,Basic,College,2/4/11,Employed,F,58419,Rural,Married,191,29.0,6,0.0,1,Personal Auto,Personal L2,Offer4,Call Center,202.468807,Luxury Car,Medsize,A,February,0-250,High
4614,TW53467,California,4566.377261,No,Basic,Bachelor,1/12/11,Unemployed,M,0,Suburban,Single,66,27.0,28,0.0,3,Personal Auto,Personal L1,Offer3,Agent,475.2,Four-Door Car,Small,A,January,250-500,Low
4615,IW54903,California,7200.664877,Yes,Basic,College,1/26/11,Unemployed,F,0,Suburban,Married,66,16.0,77,0.0,2,Personal Auto,Personal L1,Offer2,Agent,316.8,Four-Door Car,Medsize,A,January,250-500,Low
4616,FN50615,Washington,8029.393076,No,Premium,High School or Below,1/16/11,Employed,F,96869,Suburban,Single,101,25.0,97,0.0,3,Personal Auto,Personal L3,Offer2,Agent,628.498605,Four-Door Car,Medsize,A,January,500-750,Very High
4617,CD76093,Nevada,7596.291531,No,Basic,College,1/22/11,Employed,M,59847,Suburban,Married,192,28.0,62,0.0,1,Corporate Auto,Corporate L3,Offer4,Call Center,921.6,Luxury Car,Medsize,A,January,750-1000,High
4618,VA94160,California,5418.463878,No,Basic,High School or Below,1/19/11,Employed,F,43054,Suburban,Married,68,5.0,41,0.0,4,Personal Auto,Personal L2,Offer3,Agent,326.4,Four-Door Car,Large,A,January,250-500,Middle
4619,YE88490,Arizona,5380.898636,Yes,Basic,College,2/24/11,Employed,F,55350,Suburban,Married,67,0.0,13,0.0,9,Personal Auto,Personal L2,Offer1,Agent,321.6,Four-Door Car,Medsize,A,February,250-500,High
4620,WI65397,Oregon,7627.31479,No,Extended,Bachelor,2/17/11,Employed,F,36084,Rural,Divorced,99,3.0,9,1.0,7,Corporate Auto,Corporate L2,Offer1,Agent,152.779038,Two-Door Car,Medsize,A,February,0-250,Middle
4621,GI70759,California,4818.635094,No,Basic,Bachelor,1/3/11,Unemployed,M,0,Suburban,Single,71,26.0,80,0.0,9,Personal Auto,Personal L3,Offer1,Agent,511.2,Four-Door Car,Medsize,A,January,500-750,Low
4622,TE13577,Oregon,2319.735908,No,Basic,College,1/23/11,Unemployed,F,0,Suburban,Single,64,31.0,53,0.0,1,Personal Auto,Personal L1,Offer3,Branch,632.715382,Four-Door Car,Medsize,A,January,500-750,Low
4623,BS34332,Oregon,5557.934118,No,Basic,High School or Below,1/30/11,Employed,F,83576,Suburban,Married,69,35.0,72,0.0,5,Personal Auto,Personal L3,Offer3,Web,331.2,Two-Door Car,Medsize,A,January,250-500,Very High
4624,EN21086,Arizona,6889.097981,No,Basic,High School or Below,1/9/11,Unemployed,F,0,Suburban,Divorced,63,6.0,12,0.0,2,Personal Auto,Personal L2,Offer1,Branch,302.4,Four-Door Car,Small,A,January,250-500,Low
4625,ML82674,Oregon,10978.78028,No,Extended,Bachelor,1/12/11,Employed,M,68158,Rural,Married,139,28.0,87,1.0,4,Personal Auto,Personal L2,Offer1,Call Center,253.183568,SUV,Medsize,A,January,250-500,High
4626,FY30870,California,18569.50063,No,Extended,High School or Below,2/6/11,Employed,F,32756,Urban,Married,93,18.0,67,0.0,2,Personal Auto,Personal L3,Offer1,Agent,381.118731,Two-Door Car,Medsize,A,February,250-500,Middle
4627,MM45334,Oregon,8169.513982,No,Basic,College,2/14/11,Employed,F,40803,Rural,Single,71,8.0,19,3.0,2,Personal Auto,Personal L3,Offer3,Call Center,122.912377,Four-Door Car,Medsize,A,February,0-250,Middle
4628,HW19141,Oregon,3452.414955,No,Extended,Bachelor,2/28/11,Employed,F,65773,Urban,Married,89,24.0,35,4.0,1,Corporate Auto,Corporate L2,Offer2,Call Center,245.308491,Four-Door Car,Medsize,A,February,0-250,High
4629,XI56955,Washington,5504.139033,Yes,Basic,Bachelor,2/8/11,Unemployed,F,0,Suburban,Married,73,18.0,45,0.0,5,Personal Auto,Personal L2,Offer1,Call Center,350.4,Four-Door Car,Medsize,A,February,250-500,Low
4630,QZ56257,Washington,13021.0853,No,Extended,High School or Below,1/17/11,Unemployed,F,0,Suburban,Single,223,26.0,40,5.0,7,Personal Auto,Personal L2,Offer1,Call Center,1605.6,Luxury Car,Medsize,A,January,>1000,Low
4631,ZH18791,Oregon,5028.839465,No,Basic,Bachelor,1/10/11,Unemployed,M,0,Rural,Married,67,21.0,85,0.0,8,Personal Auto,Personal L3,Offer1,Branch,80.753763,Four-Door Car,Medsize,A,January,0-250,Low
4632,TD51026,Arizona,7714.60093,No,Basic,Bachelor,2/25/11,Medical Leave,M,13154,Suburban,Married,102,0.0,42,0.0,4,Personal Auto,Personal L2,Offer1,Branch,489.6,SUV,Medsize,A,February,250-500,Low
4633,TZ65661,California,2742.797845,No,Basic,College,1/15/11,Employed,F,32437,Suburban,Married,69,25.0,96,0.0,1,Corporate Auto,Corporate L1,Offer4,Branch,331.2,Two-Door Car,Small,A,January,250-500,Middle
4634,IO64256,Oregon,2736.944466,No,Basic,High School or Below,1/22/11,Employed,F,78889,Rural,Married,68,0.0,84,0.0,1,Corporate Auto,Corporate L3,Offer4,Branch,51.822348,Two-Door Car,Medsize,A,January,0-250,Very High
4635,IY24560,California,5288.240125,No,Basic,Bachelor,2/11/11,Medical Leave,M,28884,Suburban,Married,72,27.0,9,1.0,3,Corporate Auto,Corporate L3,Offer2,Agent,518.4,Four-Door Car,Medsize,A,February,500-750,Middle
4636,XS74336,Washington,2541.522907,No,Basic,High School or Below,2/22/11,Unemployed,F,0,Suburban,Single,71,12.0,37,0.0,1,Personal Auto,Personal L3,Offer4,Web,511.2,Four-Door Car,Small,A,February,500-750,Low
4637,HU26687,California,2824.849967,No,Basic,Bachelor,1/18/11,Employed,M,48008,Rural,Married,73,33.0,55,4.0,1,Personal Auto,Personal L3,Offer2,Branch,137.081716,Four-Door Car,Medsize,A,January,0-250,Middle
4638,DJ27518,California,10089.79095,No,Extended,High School or Below,1/1/11,Employed,F,63657,Suburban,Single,128,1.0,26,0.0,7,Corporate Auto,Corporate L3,Offer4,Agent,614.4,Sports Car,Medsize,A,January,500-750,High
4639,DZ64604,no data,12269.41862,No,Premium,High School or Below,2/12/11,Employed,M,60774,Suburban,Married,154,13.0,7,0.0,5,Personal Auto,Personal L3,Offer2,Branch,739.2,SUV,Small,A,February,500-750,High
4640,TM43177,Oregon,3105.35094,No,Extended,High School or Below,1/15/11,Employed,F,97234,Urban,Single,78,13.0,39,0.0,1,Personal Auto,Personal L3,Offer2,Branch,317.982567,Four-Door Car,Large,A,January,250-500,Very High
4641,KQ51983,Nevada,5159.369746,No,Basic,College,2/24/11,Unemployed,M,0,Suburban,Single,74,2.0,42,0.0,9,Personal Auto,Personal L1,Offer1,Branch,831.752839,Two-Door Car,Medsize,A,February,750-1000,Low
4642,HP36979,California,6408.785577,No,Extended,College,2/3/11,Employed,M,49988,Suburban,Married,84,6.0,37,5.0,5,Personal Auto,Personal L2,Offer2,Web,566.935022,Two-Door Car,Large,A,February,500-750,Middle
4643,WH32183,California,8323.073985,No,Basic,Bachelor,1/20/11,Employed,M,97245,Rural,Divorced,70,29.0,29,0.0,2,Personal Auto,Personal L3,Offer2,Web,4.110585,Four-Door Car,Medsize,A,January,0-250,Very High
4644,FP45327,Washington,9095.049868,Yes,Basic,College,1/11/11,Employed,M,37937,Suburban,Married,116,11.0,42,0.0,5,Personal Auto,Personal L2,Offer2,Call Center,556.8,SUV,Medsize,A,January,500-750,Middle
4645,UD27331,Nevada,3241.838403,No,Extended,Bachelor,1/1/11,Employed,M,33701,Suburban,Single,88,14.0,22,3.0,1,Personal Auto,Personal L3,Offer1,Agent,460.815578,Four-Door Car,Medsize,A,January,250-500,Middle
4646,WW74234,Arizona,3969.433177,No,Basic,College,2/5/11,Employed,F,49544,Rural,Single,101,3.0,29,0.0,1,Personal Auto,Personal L3,Offer1,Agent,0.769185,SUV,Medsize,A,February,0-250,Middle
4647,TV82603,California,14895.39798,No,Basic,Bachelor,1/21/11,Employed,F,48081,Urban,Married,188,31.0,12,0.0,5,Personal Auto,Personal L3,Offer1,Branch,881.360959,Luxury SUV,Small,A,January,750-1000,Middle
4648,RF58958,California,11624.82149,No,Premium,High School or Below,1/22/11,Unemployed,M,0,Suburban,Single,113,32.0,66,0.0,2,Personal Auto,Personal L3,Offer1,Agent,813.6,Four-Door Car,Medsize,A,January,750-1000,Low
4649,DH13219,no data,3402.777293,No,Extended,Bachelor,1/28/11,Employed,M,57428,Suburban,Married,85,34.0,40,1.0,1,Corporate Auto,Corporate L3,Offer1,Call Center,414.649796,Four-Door Car,Medsize,A,January,250-500,High
4650,CY50337,Oregon,10928.40709,No,Extended,College,1/11/11,Employed,F,74965,Rural,Married,90,20.0,93,0.0,2,Personal Auto,Personal L3,Offer1,Agent,58.557552,Four-Door Car,Medsize,A,January,0-250,High
4651,JI37927,Oregon,7736.457821,No,Basic,College,2/19/11,Unemployed,F,0,Rural,Married,112,6.0,37,3.0,7,Corporate Auto,Corporate L3,Offer2,Agent,78.975117,SUV,Medsize,A,February,0-250,Low
4652,RA70851,Oregon,7437.693335,No,Extended,High School or Below,1/12/11,Employed,M,86863,Suburban,Married,92,27.0,26,0.0,3,Personal Auto,Personal L3,Offer2,Branch,441.6,Four-Door Car,Medsize,A,January,250-500,Very High
4653,TO74000,Oregon,8114.409136,No,Basic,High School or Below,2/8/11,Employed,M,30595,Suburban,Married,69,22.0,36,0.0,2,Corporate Auto,Corporate L2,Offer1,Agent,446.08476,Four-Door Car,Medsize,A,February,250-500,Middle
4654,WB96917,California,9875.092794,No,Extended,College,1/3/11,Employed,M,29598,Rural,Single,87,2.0,70,0.0,2,Personal Auto,Personal L1,Offer4,Call Center,150.926696,Two-Door Car,Medsize,A,January,0-250,Middle
4655,ZY33234,Nevada,4297.189057,No,Premium,High School or Below,1/12/11,Employed,F,66331,Suburban,Single,107,0.0,74,0.0,1,Personal Auto,Personal L3,Offer4,Branch,513.6,Two-Door Car,Large,A,January,500-750,High
4656,TM28833,Oregon,2276.392936,No,Basic,College,1/18/11,Unemployed,M,0,Suburban,Single,69,34.0,13,1.0,1,Personal Auto,Personal L3,Offer4,Call Center,624.980751,Two-Door Car,Small,A,January,500-750,Low
4657,NZ30757,California,4801.661503,No,Basic,Bachelor,2/16/11,Medical Leave,M,18107,Suburban,Married,62,29.0,11,0.0,8,Personal Auto,Personal L2,Offer1,Agent,297.6,Four-Door Car,Medsize,A,February,250-500,Low
4658,DW72437,Oregon,2731.39917,No,Basic,Master,2/21/11,Employed,F,43386,Urban,Married,68,13.0,79,0.0,1,Personal Auto,Personal L2,Offer3,Call Center,315.353519,Two-Door Car,Medsize,A,February,250-500,Middle
4659,DD68171,Arizona,3527.851585,No,Extended,Bachelor,2/8/11,Employed,F,59496,Rural,Married,88,22.0,64,0.0,1,Personal Auto,Personal L3,Offer1,Agent,189.144728,Four-Door Car,Medsize,A,February,0-250,High
4660,OA46321,Oregon,15512.24997,No,Basic,College,1/17/11,Employed,M,54833,Suburban,Married,198,22.0,92,3.0,3,Corporate Auto,Corporate L3,Offer3,Agent,1396.702365,Luxury Car,Large,A,January,>1000,High
4661,KD47243,California,11797.99211,No,Basic,Bachelor,2/21/11,Employed,F,91469,Urban,Single,100,11.0,89,2.0,2,Personal Auto,Personal L1,Offer1,Agent,418.864555,SUV,Small,A,February,250-500,Very High
4662,ZK58906,California,16589.71237,No,Premium,Bachelor,1/2/11,Employed,M,59414,Rural,Married,140,34.0,56,0.0,2,Personal Auto,Personal L3,Offer1,Call Center,65.022258,SUV,Medsize,A,January,0-250,High
4663,MH13358,Oregon,2854.26694,No,Basic,High School or Below,2/10/11,Employed,F,34807,Suburban,Single,73,8.0,90,0.0,1,Personal Auto,Personal L3,Offer1,Agent,472.043042,Two-Door Car,Small,A,February,250-500,Middle
4664,JH62891,Oregon,5178.704151,No,Basic,College,2/2/11,Employed,F,66943,Rural,Married,65,33.0,10,1.0,7,Special Auto,Special L2,Offer3,Call Center,53.084753,Four-Door Car,Medsize,A,February,0-250,High
4665,LA79102,California,7638.442811,No,Extended,Doctor,1/18/11,Employed,F,66106,Urban,Married,95,10.0,25,1.0,4,Personal Auto,Personal L3,Offer3,Agent,250.323257,Two-Door Car,Small,A,January,250-500,High
4666,DZ89536,Oregon,3237.996209,Yes,Extended,Master,1/16/11,Employed,M,60244,Urban,Married,83,3.0,72,3.0,1,Corporate Auto,Corporate L3,Offer3,Agent,326.281835,Four-Door Car,Medsize,A,January,250-500,High
4667,MS41043,Arizona,7469.145695,No,Basic,College,1/14/11,Unemployed,F,0,Suburban,Married,199,10.0,17,0.0,1,Personal Auto,Personal L3,Offer2,Call Center,1956.368115,Luxury SUV,Medsize,A,January,>1000,Low
4668,YP96182,Oregon,2726.797356,No,Basic,Master,2/23/11,Employed,M,31385,Rural,Divorced,69,31.0,5,0.0,1,Personal Auto,Personal L2,Offer3,Agent,68.193193,Four-Door Car,Medsize,A,February,0-250,Middle
4669,ER52041,California,3237.305187,No,Extended,College,1/7/11,Unemployed,M,0,Suburban,Single,90,19.0,91,0.0,1,Personal Auto,Personal L3,Offer1,Call Center,659.435886,Four-Door Car,Medsize,A,January,500-750,Low
4670,EW67766,California,4727.8341,No,Extended,College,1/11/11,Unemployed,F,0,Suburban,Married,127,24.0,58,0.0,1,Personal Auto,Personal L2,Offer1,Agent,609.6,SUV,Small,A,January,500-750,Low
4671,BC62782,Arizona,13575.67599,No,Basic,College,1/23/11,Employed,F,48534,Suburban,Married,115,29.0,79,1.0,2,Personal Auto,Personal L3,Offer4,Call Center,552.0,SUV,Small,A,January,500-750,Middle
4672,BM28359,Oregon,5453.707634,No,Basic,High School or Below,1/29/11,Employed,M,33818,Urban,Single,72,6.0,34,4.0,3,Personal Auto,Personal L3,Offer2,Agent,341.878002,Four-Door Car,Large,A,January,250-500,Middle
4673,MZ82036,Nevada,4889.25278,No,Basic,College,2/20/11,Employed,M,42536,Suburban,Divorced,63,30.0,57,0.0,6,Personal Auto,Personal L1,Offer2,Branch,375.330097,Four-Door Car,Medsize,A,February,250-500,Middle
4674,WO29605,Oregon,2436.875126,No,Basic,College,2/25/11,Employed,F,48875,Rural,Married,61,20.0,9,0.0,1,Personal Auto,Personal L1,Offer1,Call Center,1.838367,Two-Door Car,Small,A,February,0-250,Middle
4675,No74162,no data,7595.335237,No,Basic,High School or Below,1/8/11,Retired,M,20538,Suburban,Divorced,104,25.0,64,0.0,7,Personal Auto,Personal L1,Offer1,Agent,499.2,SUV,Small,A,January,250-500,Low
4676,GM63998,Oregon,32613.69038,No,Premium,Doctor,2/14/11,Employed,F,45173,Suburban,Married,268,20.0,57,0.0,2,Personal Auto,Personal L3,Offer3,Call Center,1286.4,Luxury Car,Medsize,A,February,>1000,Middle
4677,LG90006,Oregon,11154.67599,No,Extended,Doctor,1/28/11,Employed,F,31409,Urban,Married,93,10.0,50,0.0,2,Personal Auto,Personal L3,Offer1,Branch,381.960657,Four-Door Car,Medsize,A,January,250-500,Middle
4678,ZZ97035,California,20714.94043,No,Extended,College,2/1/11,Unemployed,M,0,Suburban,Single,203,20.0,66,0.0,2,Corporate Auto,Corporate L1,Offer1,Branch,2027.724442,Luxury Car,Small,A,February,>1000,Low
4679,NX15614,Oregon,20294.39491,No,Basic,High School or Below,1/29/11,Unemployed,M,0,Suburban,Single,73,3.0,74,0.0,2,Personal Auto,Personal L3,Offer3,Branch,525.6,Two-Door Car,Medsize,A,January,500-750,Low
4680,AL43715,Nevada,8310.704732,No,Premium,Master,1/29/11,Employed,M,67541,Rural,Married,104,10.0,45,0.0,6,Personal Auto,Personal L3,Offer4,Agent,203.886869,Four-Door Car,Medsize,A,January,0-250,High
4681,WC11515,Arizona,19511.99782,No,Basic,Bachelor,1/16/11,Unemployed,F,0,Suburban,Single,70,28.0,26,0.0,2,Corporate Auto,Corporate L3,Offer2,Web,491.112176,Four-Door Car,Medsize,A,January,250-500,Low
4682,PS25185,Washington,4097.371676,No,Premium,Bachelor,1/20/11,Medical Leave,F,20079,Suburban,Single,110,1.0,63,0.0,1,Corporate Auto,Corporate L3,Offer1,Web,528.0,Two-Door Car,Medsize,A,January,500-750,Low
4683,FG64765,Arizona,5016.553079,No,Basic,Bachelor,1/18/11,Employed,M,36313,Urban,Single,67,3.0,38,2.0,9,Personal Auto,Personal L2,Offer1,Agent,300.375887,Four-Door Car,Medsize,A,January,250-500,Middle
4684,EK50729,Oregon,4582.647706,No,Basic,Bachelor,1/17/11,Unemployed,M,0,Suburban,Divorced,67,27.0,7,0.0,7,Personal Auto,Personal L3,Offer1,Branch,321.6,Four-Door Car,Medsize,A,January,250-500,Low
4685,JM93892,Arizona,5953.213546,No,Basic,College,2/2/11,Employed,M,61006,Rural,Married,74,6.0,99,0.0,9,Corporate Auto,Corporate L3,Offer2,Branch,73.919629,Four-Door Car,Medsize,A,February,0-250,High
4686,MS59005,Nevada,5913.305869,No,Extended,Bachelor,1/23/11,Employed,M,43676,Suburban,Single,76,19.0,7,0.0,3,Personal Auto,Personal L3,Offer1,Agent,364.8,Four-Door Car,Medsize,A,January,250-500,Middle
4687,PJ59176,California,8754.233404,No,Basic,High School or Below,2/6/11,Employed,M,51209,Rural,Married,109,35.0,3,0.0,6,Personal Auto,Personal L3,Offer1,Call Center,39.49793,SUV,Medsize,A,February,0-250,High
4688,OZ19432,Nevada,4374.038985,No,Premium,High School or Below,1/14/11,Employed,F,34516,Rural,Married,113,12.0,70,3.0,1,Special Auto,Special L2,Offer4,Branch,42.950852,Four-Door Car,Medsize,A,January,0-250,Middle
4689,MM67983,Oregon,4938.893241,No,Basic,Bachelor,1/17/11,Employed,M,36913,Rural,Married,62,22.0,37,0.0,9,Personal Auto,Personal L1,Offer2,Branch,90.569696,Four-Door Car,Medsize,A,January,0-250,Middle
4690,FX67699,Oregon,4250.282624,Yes,Basic,High School or Below,1/18/11,Unemployed,F,0,Suburban,Single,61,17.0,1,1.0,7,Corporate Auto,Corporate L3,Offer1,Agent,292.8,Four-Door Car,Small,A,January,250-500,Low
4691,WD88540,California,3475.07136,No,Extended,High School or Below,1/20/11,Unemployed,M,0,Suburban,Married,96,6.0,60,0.0,1,Personal Auto,Personal L1,Offer4,Web,460.8,Two-Door Car,Large,A,January,250-500,Low
4692,QI37869,California,7572.237727,No,Premium,College,2/2/11,Disabled,M,12876,Urban,Married,107,8.0,90,2.0,3,Corporate Auto,Corporate L3,Offer1,Call Center,425.964628,Four-Door Car,Large,A,February,250-500,Low
4693,IW99237,Oregon,4492.518464,No,Basic,Bachelor,2/12/11,Unemployed,M,0,Suburban,Single,65,8.0,81,0.0,3,Personal Auto,Personal L2,Offer1,Branch,312.0,Two-Door Car,Medsize,A,February,250-500,Low
4694,ER19995,Washington,17786.2778,No,Basic,College,1/22/11,Employed,F,99790,Urban,Single,64,24.0,8,0.0,2,Personal Auto,Personal L3,Offer3,Call Center,178.986788,Four-Door Car,Medsize,A,January,0-250,Very High
4695,HH14259,no data,2563.863345,No,Basic,Bachelor,1/9/11,Unemployed,F,0,Rural,Married,69,13.0,74,0.0,1,Personal Auto,Personal L3,Offer4,Web,97.691104,Four-Door Car,Medsize,A,January,0-250,Low
4696,EW51866,Arizona,6755.076276,No,Extended,College,1/24/11,Employed,F,29881,Rural,Married,85,27.0,95,0.0,6,Personal Auto,Personal L2,Offer1,Call Center,17.92017,Four-Door Car,Medsize,A,January,0-250,Middle
4697,EC18611,Nevada,3402.39442,No,Extended,High School or Below,2/16/11,Unemployed,M,0,Suburban,Single,99,16.0,20,0.0,1,Personal Auto,Personal L2,Offer1,Agent,475.2,Two-Door Car,Medsize,A,February,250-500,Low
4698,JC34468,California,6599.081932,No,Premium,High School or Below,1/30/11,Employed,F,36060,Urban,Married,165,27.0,55,0.0,1,Special Auto,Special L3,Offer2,Call Center,774.558233,Sports Car,Medsize,A,January,750-1000,Middle
4699,YG71375,Nevada,5964.345179,No,Basic,College,1/28/11,Employed,F,98078,Suburban,Married,73,5.0,79,0.0,6,Personal Auto,Personal L1,Offer1,Agent,418.689402,Four-Door Car,Large,A,January,250-500,Very High
4700,BA87216,California,20878.41013,No,Extended,College,1/20/11,Employed,M,50555,Suburban,Divorced,88,9.0,45,0.0,2,Personal Auto,Personal L2,Offer4,Web,422.4,Four-Door Car,Large,A,January,250-500,High
4701,WS56675,Oregon,4300.901435,No,Premium,High School or Below,1/6/11,Employed,F,88590,Rural,Married,107,0.0,57,0.0,1,Personal Auto,Personal L2,Offer3,Branch,41.721538,Two-Door Car,Medsize,A,January,0-250,Very High
4702,DI22093,California,10330.43794,No,Extended,College,1/9/11,Employed,M,56480,Urban,Married,87,13.0,62,0.0,2,Personal Auto,Personal L3,Offer1,Call Center,384.695536,Four-Door Car,Medsize,A,January,250-500,High
4703,QG45324,Oregon,8204.863191,No,Basic,High School or Below,1/2/11,Unemployed,F,0,Suburban,Married,73,9.0,14,0.0,2,Personal Auto,Personal L2,Offer1,Agent,350.4,Four-Door Car,Medsize,A,January,250-500,Low
4704,MA83261,Arizona,2785.418107,No,Basic,High School or Below,1/18/11,Employed,M,66378,Rural,Divorced,71,20.0,61,0.0,1,Corporate Auto,Corporate L3,Offer2,Call Center,158.000332,Two-Door Car,Medsize,A,January,0-250,High
4705,CH20044,California,2241.463188,No,Basic,Bachelor,1/3/11,Unemployed,F,0,Suburban,Single,65,22.0,93,0.0,1,Corporate Auto,Corporate L1,Offer1,Agent,312.0,Four-Door Car,Medsize,A,January,250-500,Low
4706,OO11531,Nevada,2540.551456,No,Basic,Master,1/23/11,Employed,F,37125,Urban,Married,63,29.0,78,0.0,1,Personal Auto,Personal L2,Offer2,Agent,290.911693,Four-Door Car,Large,A,January,250-500,Middle
4707,LI31082,California,12741.84754,Yes,Basic,Bachelor,1/7/11,Employed,F,73054,Urban,Married,106,34.0,36,1.0,2,Personal Auto,Personal L2,Offer1,Branch,419.365958,SUV,Medsize,A,January,250-500,High
4708,SK97780,California,10110.77818,No,Extended,Bachelor,2/16/11,Medical Leave,F,15752,Urban,Married,90,27.0,37,0.0,2,Corporate Auto,Corporate L3,Offer1,Branch,339.344531,Two-Door Car,Large,A,February,250-500,Low
4709,NV61299,Arizona,27789.69235,Yes,Extended,Bachelor,1/20/11,Employed,F,33806,Urban,Divorced,89,32.0,59,0.0,2,Corporate Auto,Corporate L3,Offer2,Web,395.729716,Four-Door Car,Medsize,A,January,250-500,Middle
